ID,Member_ID,Customer_ID,Service_ID,Branch_ID,Date_ID,Channel,Action,Severity
3091,908,8234,99,47,31499,Online,Inquiry,2
3092,217,14741,12,29,32367,Online,Complaint,1
3093,697,41159,40,18,21132,Online,Feedback,10
3094,435,42392,70,21,21581,Online,Inquiry,5
3095,521,15424,51,6,47730,In Person,Complaint,7
3096,908,7039,8,24,36145,In Person,Inquiry,9
3097,946,20174,90,19,10788,Phone,Complaint,4
3098,368,3744,88,51,22302,In Person,Complaint,4
3099,586,26276,49,37,47726,Online,Inquiry,3
3100,983,41528,79,34,35267,Online,Inquiry,8
3101,965,10667,5,45,3905,In Person,Feedback,3
3102,171,6662,85,50,10926,Online,Inquiry,10
3103,666,40457,69,4,32546,Phone,Complaint,7
3104,428,1479,6,8,18601,Online,Inquiry,4
3105,282,1479,62,5,4448,Phone,Inquiry,6
3106,774,44557,69,48,27830,Phone,Feedback,3
3107,314,26420,12,44,12455,Online,Complaint,3
3108,254,38791,41,15,46061,Phone,Inquiry,10
3109,416,23932,36,20,25547,Online,Complaint,10
3110,325,38628,39,39,27095,In Person,Inquiry,5
3111,880,36958,23,2,34169,Online,Feedback,8
3112,839,4975,65,30,7929,Phone,Complaint,3
3113,88,27056,85,22,25756,Phone,Inquiry,2
3114,835,44696,73,11,30071,Online,Inquiry,4
3115,748,24329,38,16,31764,Online,Complaint,1
3116,745,28463,41,22,43095,Online,Inquiry,8
3117,220,9269,43,19,32935,In Person,Feedback,7
3118,320,30021,23,24,155,Online,Complaint,5
3119,889,16086,2,46,35326,Online,Feedback,3
3120,194,44961,81,43,17151,Phone,Complaint,10
3121,748,1459,13,49,9141,Online,Feedback,2
3122,473,32755,51,48,37715,Phone,Complaint,8
3123,980,30298,6,33,28321,Phone,Inquiry,1
3124,566,45018,35,51,22344,Phone,Feedback,5
3125,663,11637,15,45,30014,In Person,Complaint,2
3126,955,27477,14,24,43158,Phone,Feedback,8
3127,87,42273,31,41,18088,In Person,Inquiry,3
3128,826,39206,98,1,13557,In Person,Complaint,8
3129,663,27133,2,16,19370,Online,Inquiry,2
3130,604,35126,95,48,32900,Phone,Inquiry,10
3131,902,8609,10,13,21202,Online,Inquiry,6
3132,292,14989,33,44,27273,Online,Complaint,7
3133,147,15929,93,52,9029,In Person,Feedback,3
3134,525,10425,10,40,30871,In Person,Complaint,9
3135,875,42449,84,27,21379,In Person,Feedback,3
3136,957,2037,36,10,12241,Phone,Inquiry,3
3137,631,23471,75,31,39961,In Person,Feedback,1
3138,414,9930,11,3,48507,Phone,Complaint,7
3139,659,7774,51,10,4229,Phone,Complaint,4
3140,963,31844,60,13,27892,Phone,Feedback,5
3141,20,32543,69,9,1213,Online,Feedback,6
3142,52,44726,47,12,43265,In Person,Feedback,4
3143,17,17810,36,7,12290,Online,Complaint,2
3144,191,31663,6,27,1571,Online,Inquiry,2
3145,962,35867,66,7,21107,In Person,Feedback,9
3146,303,4178,21,16,16313,Phone,Complaint,8
3147,75,23281,68,33,9704,In Person,Inquiry,1
3148,142,43925,41,48,33068,Phone,Feedback,10
3149,258,6280,39,31,3498,In Person,Inquiry,10
3150,171,42778,26,30,28412,In Person,Inquiry,1
3151,75,38808,2,34,25906,Phone,Inquiry,5
3152,504,10894,40,39,688,Online,Feedback,10
3153,548,39215,51,35,17483,In Person,Inquiry,3
3154,72,42061,3,35,48226,Online,Complaint,1
3155,266,34507,57,23,18572,In Person,Inquiry,4
3156,828,44035,36,43,40383,Phone,Inquiry,2
3157,913,27997,59,9,22989,Online,Inquiry,7
3158,233,41142,5,43,46997,In Person,Complaint,6
3159,406,44319,22,8,38001,Online,Complaint,4
3160,76,18418,2,39,27079,Online,Complaint,5
3161,680,990,27,50,16695,In Person,Feedback,6
3162,679,40199,7,16,7811,In Person,Feedback,3
3163,602,42960,57,40,48176,Online,Complaint,7
3164,88,6734,96,32,40179,In Person,Inquiry,10
3165,717,8648,59,10,26870,Online,Inquiry,9
3166,788,35020,71,14,6627,Phone,Feedback,4
3167,758,32161,35,24,8334,In Person,Complaint,4
3168,252,3321,68,46,27627,Phone,Complaint,3
3169,266,25153,84,10,44722,Phone,Feedback,1
3170,957,29910,47,19,43157,Phone,Inquiry,1
3171,721,9758,0,26,30428,Online,Complaint,4
3172,370,31708,62,38,46031,Online,Inquiry,2
3173,614,41078,7,38,24034,Online,Feedback,5
3174,950,8442,86,20,1336,In Person,Feedback,1
3175,8,36197,77,40,15590,Phone,Complaint,7
3176,441,35758,0,53,4989,In Person,Inquiry,2
3177,76,25266,47,9,1261,Online,Inquiry,5
3178,385,24145,95,18,13171,In Person,Feedback,6
3179,503,18747,93,42,23988,In Person,Inquiry,8
3180,506,3500,54,18,35969,Online,Inquiry,4
3181,891,6318,19,28,49872,Online,Complaint,6
3182,898,7337,60,27,26865,Phone,Complaint,2
3183,259,34339,93,38,5560,Phone,Inquiry,1
3184,631,43150,86,2,13294,In Person,Feedback,5
3185,834,30730,11,36,26618,Online,Feedback,9
3186,204,19040,17,11,3762,Online,Complaint,6
3187,4,4296,11,12,34428,In Person,Feedback,4
3188,276,30094,84,9,39299,Phone,Inquiry,8
3189,84,11478,5,22,15184,In Person,Complaint,6
3190,35,22081,78,11,49197,Online,Complaint,9
3191,955,14810,78,25,42419,In Person,Complaint,9
3192,963,25746,62,50,25266,Online,Feedback,7
3193,243,41293,32,15,14974,In Person,Inquiry,2
3194,902,31012,25,41,10206,In Person,Feedback,5
3195,478,16032,67,23,6973,In Person,Complaint,10
3196,402,25381,60,52,21915,Online,Inquiry,8
3197,716,27822,7,35,36288,Online,Feedback,6
3198,913,31713,43,19,11904,Online,Feedback,2
3199,307,18244,56,35,33419,Phone,Complaint,1
3200,516,22766,72,48,23302,In Person,Complaint,5
3201,14,924,39,8,31932,Phone,Inquiry,6
3202,205,6688,82,37,22725,Phone,Inquiry,2
3203,71,40337,86,4,21924,In Person,Complaint,10
3204,269,27564,71,19,14947,Phone,Complaint,10
3205,818,36884,85,47,6629,Online,Complaint,8
3206,964,42473,65,36,44996,Phone,Complaint,10
3207,594,29131,89,21,33664,Phone,Feedback,5
3208,861,19921,81,33,35038,Online,Feedback,8
3209,342,17317,99,50,34838,Online,Feedback,5
3210,609,19296,2,35,35554,Phone,Inquiry,1
3211,881,29948,5,52,37273,In Person,Complaint,1
3212,295,5256,85,29,36167,In Person,Inquiry,8
3213,363,37457,56,44,30606,Phone,Inquiry,7
3214,947,43549,64,41,46395,In Person,Complaint,3
3215,82,16613,22,27,47889,Phone,Feedback,10
3216,503,21369,49,31,3231,In Person,Inquiry,4
3217,778,14304,11,14,21177,In Person,Feedback,6
3218,2,10828,18,27,9034,In Person,Inquiry,6
3219,980,19887,15,1,22077,In Person,Feedback,8
3220,486,35590,20,48,38978,In Person,Feedback,7
3221,826,30969,39,28,8077,Phone,Feedback,8
3222,117,19971,34,43,20744,Phone,Complaint,10
3223,132,33209,38,13,33846,In Person,Inquiry,3
3224,823,1048,4,47,35400,Phone,Complaint,3
3225,167,21137,7,4,6529,In Person,Complaint,6
3226,847,8645,90,49,42031,Phone,Complaint,1
3227,809,18057,38,46,37821,Online,Complaint,7
3228,793,4874,63,33,44477,Online,Feedback,9
3229,845,43851,88,46,33475,Online,Inquiry,4
3230,950,3536,6,25,19201,Phone,Inquiry,5
3231,675,5498,39,18,45440,In Person,Feedback,6
3232,863,24643,26,28,10977,In Person,Feedback,4
3233,957,1417,67,6,9788,Phone,Inquiry,9
3234,297,24067,91,4,9607,Online,Inquiry,8
3235,681,11468,66,19,27425,In Person,Feedback,7
3236,208,30676,18,49,41402,In Person,Feedback,5
3237,101,38471,50,13,47512,Online,Feedback,5
3238,103,30217,91,35,28005,Online,Inquiry,7
3239,175,30362,31,15,33911,In Person,Inquiry,5
3240,515,30743,88,6,13159,Online,Inquiry,3
3241,895,6099,86,11,36242,Phone,Complaint,1
3242,731,15466,64,19,31863,Online,Inquiry,8
3243,598,2825,52,3,2032,In Person,Feedback,3
3244,12,4746,66,16,4774,Online,Feedback,3
3245,625,39060,52,40,1565,Phone,Inquiry,9
3246,68,38899,69,2,20458,Online,Complaint,8
3247,595,19925,65,35,29351,Online,Inquiry,2
3248,475,16471,1,42,41728,Phone,Complaint,8
3249,627,24889,40,4,19228,In Person,Feedback,2
3250,933,43927,4,42,10099,Phone,Feedback,10
3251,463,40869,49,19,33334,Online,Complaint,4
3252,82,38678,33,14,2190,Online,Complaint,7
3253,726,1684,13,48,26429,In Person,Feedback,5
3254,99,31292,95,12,44106,Phone,Complaint,9
3255,188,41350,65,21,33651,Phone,Inquiry,2
3256,191,32511,81,28,30863,In Person,Feedback,3
3257,224,30505,64,20,28102,In Person,Complaint,8
3258,446,31665,9,44,43595,Phone,Inquiry,2
3259,6,33125,25,20,31546,Phone,Feedback,7
3260,34,3192,22,14,13599,Online,Inquiry,8
3261,424,8387,97,32,42166,In Person,Complaint,5
3262,862,17443,7,33,49741,In Person,Inquiry,10
3263,1,11135,77,8,45546,Online,Inquiry,5
3264,380,42914,47,38,46882,Online,Complaint,4
3265,245,20236,99,14,29337,Phone,Inquiry,5
3266,228,16666,95,20,47586,In Person,Feedback,8
3267,789,16563,33,36,39726,In Person,Complaint,3
3268,807,19583,91,45,22732,Phone,Complaint,4
3269,859,11702,48,1,14449,Phone,Feedback,9
3270,671,37898,71,34,23923,In Person,Inquiry,2
3271,232,33006,27,8,30353,In Person,Feedback,1
3272,796,15975,56,8,33793,Phone,Inquiry,7
3273,157,7686,33,6,34872,In Person,Complaint,7
3274,55,25159,79,46,16524,Online,Inquiry,3
3275,318,23041,54,51,44217,Online,Inquiry,2
3276,389,42441,49,34,35267,In Person,Feedback,3
3277,924,40291,38,31,33057,In Person,Inquiry,1
3278,885,23503,22,28,15873,Phone,Inquiry,5
3279,733,16772,44,19,24587,In Person,Complaint,9
3280,235,33277,2,49,19524,Phone,Complaint,7
3281,103,5573,48,37,44945,Phone,Inquiry,1
3282,773,32671,53,3,37304,In Person,Inquiry,8
3283,585,40750,77,8,44672,Online,Inquiry,2
3284,480,6103,99,15,12574,In Person,Feedback,5
3285,157,9045,90,46,21265,In Person,Complaint,6
3286,370,37305,37,2,42490,Phone,Inquiry,3
3287,450,22807,88,29,6590,In Person,Complaint,8
3288,645,5843,92,21,5671,Phone,Inquiry,1
3289,866,27693,70,14,46237,In Person,Feedback,8
3290,358,30144,54,13,23374,Online,Complaint,1
3291,999,43661,43,37,32956,Phone,Inquiry,7
3292,788,1891,66,52,35606,Online,Complaint,10
3293,610,7603,87,13,2635,Online,Feedback,8
3294,803,15146,93,48,47152,Online,Inquiry,8
3295,733,7597,22,21,37458,Phone,Feedback,1
3296,675,10120,96,50,35440,Phone,Inquiry,2
3297,668,44621,9,8,2571,Online,Complaint,9
3298,591,35429,34,9,19783,Phone,Feedback,10
3299,687,6623,46,53,25211,Online,Feedback,3
3300,605,17602,60,52,3238,Phone,Feedback,3
3301,749,33108,42,46,46004,Phone,Inquiry,3
3302,287,10976,77,2,8246,Phone,Complaint,7
3303,464,44478,47,5,20458,In Person,Inquiry,9
3304,703,17629,53,18,9190,Online,Feedback,1
3305,854,4175,77,12,14170,Phone,Feedback,3
3306,124,2732,3,49,14036,In Person,Complaint,6
3307,253,6883,59,52,15910,In Person,Complaint,6
3308,836,44320,59,24,37630,Online,Feedback,7
3309,990,11198,94,21,32272,Phone,Complaint,4
3310,218,27937,98,1,35044,In Person,Inquiry,10
3311,841,22614,19,47,6573,In Person,Inquiry,4
3312,25,10953,18,49,10030,Phone,Complaint,5
3313,778,31033,22,12,3892,In Person,Feedback,8
3314,820,6450,2,14,4377,In Person,Inquiry,8
3315,726,6485,0,33,33934,In Person,Feedback,3
3316,187,44290,10,45,32145,Phone,Inquiry,1
3317,184,25362,81,25,8894,Online,Feedback,9
3318,624,42302,95,43,6655,Online,Inquiry,5
3319,911,28348,34,5,5660,In Person,Inquiry,6
3320,251,40476,14,19,7252,Phone,Feedback,4
3321,69,5600,70,6,43773,In Person,Inquiry,6
3322,686,3766,42,35,14734,In Person,Feedback,5
3323,380,18779,48,28,9240,In Person,Complaint,5
3324,26,11288,28,16,32734,Online,Inquiry,1
3325,553,2452,16,40,28525,In Person,Feedback,3
3326,211,33869,24,52,26992,Online,Complaint,6
3327,140,11901,78,39,23471,Phone,Inquiry,4
3328,315,2325,14,39,29897,Online,Feedback,8
3329,404,36846,13,17,41132,Online,Feedback,4
3330,673,16863,73,21,19227,Online,Feedback,8
3331,183,17079,6,19,11640,Phone,Feedback,6
3332,792,25972,88,12,26506,In Person,Inquiry,7
3333,235,32295,59,41,2704,Online,Complaint,2
3334,73,2346,73,6,3536,Online,Feedback,10
3335,965,7758,13,44,34880,In Person,Complaint,8
3336,472,35061,82,20,42258,Online,Feedback,10
3337,220,9473,6,8,14680,Phone,Feedback,6
3338,37,44209,57,19,5391,Phone,Inquiry,6
3339,45,3492,6,22,36527,Phone,Complaint,8
3340,762,30759,27,11,41485,Phone,Feedback,5
3341,839,23948,47,39,40146,Phone,Feedback,10
3342,354,23012,9,32,40357,Online,Feedback,8
3343,637,1661,17,20,41245,Phone,Feedback,6
3344,679,173,88,4,27504,In Person,Complaint,9
3345,709,12795,9,37,1460,Phone,Feedback,8
3346,181,4038,67,8,22115,Phone,Inquiry,2
3347,84,10629,71,11,42652,Phone,Feedback,7
3348,873,41982,0,25,49545,In Person,Feedback,6
3349,197,16238,28,49,3264,Online,Feedback,6
3350,234,20858,46,21,13213,In Person,Inquiry,4
3351,932,31488,64,53,16429,Online,Complaint,6
3352,789,17244,37,19,27005,Phone,Inquiry,3
3353,723,40630,13,8,46548,Online,Complaint,3
3354,773,13724,55,29,30230,Phone,Feedback,4
3355,259,31304,76,14,42123,Online,Complaint,5
3356,848,42101,4,50,43858,Online,Feedback,4
3357,439,32538,77,25,8876,Online,Feedback,4
3358,892,7813,98,40,11804,In Person,Complaint,10
3359,412,27900,63,16,2824,Phone,Inquiry,2
3360,944,32468,19,28,7110,Phone,Complaint,5
3361,448,41764,57,44,8178,Online,Complaint,4
3362,419,39655,20,12,10943,In Person,Feedback,3
3363,790,20005,8,40,26945,In Person,Inquiry,7
3364,326,5254,13,53,10203,In Person,Inquiry,6
3365,620,36599,72,8,39356,In Person,Feedback,9
3366,575,21373,37,15,3662,Phone,Complaint,2
3367,194,39726,75,3,5626,Online,Feedback,3
3368,673,6743,93,46,36000,Phone,Inquiry,6
3369,865,5474,69,25,42476,Phone,Complaint,5
3370,841,20662,49,27,41166,In Person,Feedback,8
3371,267,15583,0,19,10188,Online,Feedback,2
3372,944,10852,24,38,10591,Phone,Feedback,4
3373,523,15896,64,31,17533,In Person,Complaint,7
3374,749,37087,74,19,24420,In Person,Inquiry,10
3375,512,23801,23,23,3613,Online,Complaint,8
3376,944,12204,9,31,17474,Phone,Inquiry,1
3377,757,20287,34,2,2582,In Person,Inquiry,7
3378,116,6138,83,22,22956,Phone,Feedback,4
3379,118,33430,89,26,42042,In Person,Inquiry,5
3380,946,15625,56,31,27344,In Person,Complaint,7
3381,407,24857,99,22,6840,In Person,Complaint,8
3382,245,40767,12,27,30932,In Person,Complaint,5
3383,93,21094,78,47,6798,In Person,Inquiry,3
3384,878,6284,85,7,25678,Phone,Complaint,9
3385,965,1680,88,35,36351,Phone,Feedback,9
3386,906,20564,88,11,7933,In Person,Inquiry,2
3387,18,24311,23,28,13099,Phone,Feedback,6
3388,421,10794,16,25,752,Phone,Complaint,10
3389,564,18313,7,10,26794,Phone,Feedback,8
3390,7,41033,86,18,3625,In Person,Feedback,6
3391,512,50,21,45,40264,Phone,Complaint,9
3392,554,8350,70,3,39260,Phone,Feedback,7
3393,641,39141,68,46,42769,Phone,Complaint,9
3394,210,40534,94,44,28159,In Person,Feedback,5
3395,713,19397,10,3,43512,In Person,Inquiry,4
3396,863,9754,4,11,47161,In Person,Inquiry,5
3397,799,8212,23,11,21434,Online,Inquiry,8
3398,916,15491,32,28,6126,Phone,Feedback,5
3399,856,9078,62,3,48883,Online,Feedback,7
3400,345,44070,21,13,7043,Phone,Inquiry,4
3401,353,17696,1,15,48807,In Person,Inquiry,4
3402,952,1148,41,18,38388,Phone,Inquiry,4
3403,246,19580,36,28,39276,Online,Feedback,10
3404,961,15545,74,34,21513,Online,Complaint,3
3405,567,34345,9,34,49155,Online,Inquiry,2
3406,661,16342,24,11,15645,Online,Complaint,2
3407,517,3760,20,13,44252,Phone,Complaint,5
3408,810,36082,28,42,18009,In Person,Feedback,9
3409,357,20971,75,53,7451,Phone,Feedback,2
3410,433,17043,28,26,36960,In Person,Feedback,2
3411,936,28376,48,53,26074,Online,Inquiry,9
3412,67,14677,98,18,4019,Phone,Feedback,4
3413,520,4666,90,16,18727,Online,Complaint,6
3414,251,43066,59,38,37213,Online,Feedback,6
3415,142,1810,19,11,45252,Phone,Feedback,5
3416,590,16134,17,5,4998,Online,Feedback,4
3417,631,1237,90,15,34115,Phone,Complaint,8
3418,311,24783,54,33,6696,Phone,Feedback,7
3419,769,6063,53,2,42270,In Person,Inquiry,1
3420,948,40452,77,36,40600,In Person,Inquiry,1
3421,567,24330,82,17,29632,In Person,Complaint,1
3422,375,30009,10,52,46412,Phone,Feedback,3
3423,974,15367,23,25,8576,Online,Inquiry,2
3424,990,42161,36,20,27812,Phone,Feedback,7
3425,752,24029,29,52,18398,In Person,Inquiry,10
3426,306,19632,74,48,2966,Online,Inquiry,7
3427,937,34186,70,3,49861,Phone,Inquiry,7
3428,120,5717,83,51,37962,Phone,Inquiry,7
3429,797,1871,59,20,41465,Online,Feedback,2
3430,179,5562,95,8,4782,In Person,Complaint,3
3431,762,45195,85,46,904,Online,Inquiry,8
3432,865,3406,6,23,15830,Online,Feedback,4
3433,293,12506,65,53,16299,Online,Feedback,6
3434,681,10616,83,46,5795,Online,Inquiry,1
3435,141,43433,73,52,41651,Phone,Feedback,8
3436,25,21058,61,11,14820,Phone,Feedback,6
3437,611,20075,92,40,2615,In Person,Inquiry,1
3438,854,24576,72,9,40046,Phone,Feedback,1
3439,133,12471,32,16,5810,In Person,Feedback,6
3440,601,22090,43,31,20037,In Person,Feedback,3
3441,555,16271,67,45,40063,Phone,Feedback,2
3442,217,11522,64,49,35718,Online,Inquiry,7
3443,810,2673,72,11,25562,Phone,Feedback,7
3444,236,37249,89,52,36428,Online,Inquiry,10
3445,411,17310,48,36,44319,Phone,Inquiry,5
3446,913,32430,47,53,12531,Phone,Complaint,9
3447,831,41458,68,2,23309,Phone,Feedback,5
3448,730,7927,33,24,21838,In Person,Inquiry,8
3449,756,12365,1,3,28496,In Person,Feedback,2
3450,301,8794,40,35,9287,Phone,Feedback,1
3451,643,13195,4,4,30463,In Person,Feedback,6
3452,879,17083,55,3,11496,In Person,Feedback,4
3453,899,425,21,15,765,Phone,Inquiry,4
3454,149,41033,78,15,23364,In Person,Feedback,10
3455,457,19723,36,26,4687,Online,Complaint,4
3456,250,32837,49,47,3112,Online,Inquiry,6
3457,422,36440,53,37,40040,Online,Feedback,6
3458,541,7978,67,5,3765,Phone,Feedback,4
3459,375,31410,40,45,9351,In Person,Feedback,2
3460,901,40230,75,48,40071,Phone,Inquiry,8
3461,363,25860,90,24,13715,Phone,Inquiry,2
3462,895,12675,73,35,5106,In Person,Inquiry,7
3463,950,1610,20,39,48746,Online,Complaint,3
3464,78,13064,9,39,11531,Online,Feedback,2
3465,352,10483,48,49,4578,In Person,Complaint,10
3466,159,16127,58,14,6394,In Person,Feedback,3
3467,692,33458,35,48,42323,Phone,Inquiry,10
3468,425,28131,48,36,11993,Online,Inquiry,8
3469,615,17857,75,48,31813,Online,Feedback,9
3470,601,3605,83,10,44298,In Person,Complaint,4
3471,522,39401,41,28,37564,Online,Complaint,7
3472,781,37117,49,40,10193,In Person,Feedback,9
3473,303,30690,55,41,18435,Phone,Complaint,9
3474,929,18242,50,37,31529,In Person,Feedback,10
3475,552,29714,26,2,34563,Phone,Complaint,8
3476,579,43068,13,20,16168,In Person,Feedback,3
3477,478,16984,8,38,28661,In Person,Complaint,3
3478,466,15288,62,43,34693,Online,Feedback,5
3479,673,5022,26,50,17939,In Person,Complaint,1
3480,353,22719,8,15,2681,In Person,Inquiry,3
3481,913,5257,93,51,48160,Online,Feedback,8
3482,312,37396,16,14,46333,Online,Feedback,2
3483,514,25649,95,32,30096,In Person,Feedback,9
3484,959,285,15,33,31998,Online,Inquiry,3
3485,34,4759,99,10,8522,Phone,Feedback,10
3486,135,28185,61,53,37923,Phone,Inquiry,1
3487,111,14928,56,21,19104,In Person,Feedback,2
3488,106,7550,5,1,32846,In Person,Inquiry,7
3489,23,17054,71,33,25788,Phone,Complaint,7
3490,691,17381,19,28,29964,In Person,Feedback,8
3491,449,10953,18,52,44107,In Person,Inquiry,9
3492,381,6327,29,16,2978,Online,Inquiry,3
3493,447,9727,53,51,36071,In Person,Feedback,4
3494,35,35379,2,20,31670,Phone,Feedback,6
3495,152,36707,1,39,43518,Online,Complaint,1
3496,824,41196,46,36,719,In Person,Feedback,10
3497,935,28691,90,3,48331,In Person,Inquiry,7
3498,156,16695,59,39,6850,Phone,Feedback,9
3499,547,5683,15,16,858,Phone,Feedback,10
3500,259,23916,8,50,25608,Phone,Complaint,5
3501,52,34042,98,1,34891,Phone,Complaint,8
3502,742,37375,27,24,21339,In Person,Feedback,8
3503,848,41449,61,45,44643,Phone,Complaint,4
3504,344,1790,99,30,42855,In Person,Feedback,3
3505,706,22858,44,47,1442,Online,Feedback,8
3506,213,21502,26,46,6056,Online,Feedback,6
3507,444,24640,68,47,16805,In Person,Inquiry,7
3508,568,41578,27,35,38606,Phone,Feedback,2
3509,806,9465,57,40,19402,Phone,Complaint,9
3510,571,29028,73,5,5770,In Person,Complaint,9
3511,653,36944,47,6,16449,In Person,Complaint,4
3512,754,36249,90,43,23123,Phone,Inquiry,7
3513,270,45186,35,1,37647,Phone,Complaint,1
3514,324,34021,46,27,14133,Online,Feedback,10
3515,668,43398,63,11,7361,Online,Feedback,4
3516,384,3917,53,2,17534,Online,Complaint,6
3517,555,40331,7,29,13528,In Person,Feedback,9
3518,304,3343,51,47,27058,Phone,Feedback,6
3519,853,16322,82,14,48745,Phone,Feedback,2
3520,87,15412,5,25,6732,In Person,Feedback,7
3521,923,19468,85,24,45934,Online,Inquiry,8
3522,174,17425,5,4,5892,In Person,Complaint,4
3523,627,27972,33,19,6519,Phone,Feedback,4
3524,818,33771,43,17,44265,Phone,Complaint,2
3525,445,42440,76,32,3373,Phone,Complaint,5
3526,358,44332,97,21,35481,Online,Inquiry,1
3527,944,38178,21,26,6088,Online,Inquiry,3
3528,279,38122,34,6,17294,In Person,Feedback,6
3529,998,40241,95,29,18773,In Person,Complaint,3
3530,326,13513,69,48,44969,In Person,Inquiry,3
3531,745,10329,48,45,44337,In Person,Complaint,9
3532,848,16932,81,4,19316,Online,Feedback,10
3533,168,42402,78,51,15705,In Person,Feedback,2
3534,321,33634,33,19,11698,In Person,Inquiry,9
3535,638,20376,58,29,38980,In Person,Feedback,5
3536,254,8965,12,5,24934,Phone,Complaint,5
3537,777,2902,89,27,14221,Phone,Inquiry,6
3538,10,38618,91,52,46174,Phone,Complaint,3
3539,786,37712,22,46,3202,Phone,Complaint,2
3540,135,29877,87,17,17835,Online,Complaint,2
3541,76,40808,4,37,27188,In Person,Complaint,4
3542,858,4501,1,5,35665,In Person,Inquiry,7
3543,265,1986,52,24,11603,Online,Complaint,3
3544,934,42420,10,34,28483,Online,Feedback,7
3545,140,9343,31,31,528,Online,Inquiry,5
3546,685,12665,73,38,21022,Phone,Inquiry,6
3547,307,23598,4,44,561,Online,Complaint,5
3548,593,4063,2,32,12091,Online,Complaint,8
3549,710,36671,64,30,27341,In Person,Inquiry,10
3550,886,42091,30,42,16672,Phone,Feedback,8
3551,904,12393,59,32,28372,Phone,Complaint,8
3552,802,12770,52,45,43828,Phone,Inquiry,4
3553,544,6225,59,3,27143,In Person,Complaint,9
3554,382,32351,8,46,23969,Online,Complaint,2
3555,895,44681,48,50,4844,Online,Inquiry,6
